slot,t,kind,reason,ref,attempt,seq,n_elig_ev,n_elig_st,lost,delay_ms,ack_type,ack_lost
2198,21980,NONE,IDLE,0,0,0,0,0,0,0,,0
2199,21990,NONE,IDLE,0,0,0,0,0,0,0,,0
2200,22000,NONE,IDLE,0,0,0,0,0,0,0,,0
2201,22010,NONE,IDLE,0,0,0,0,0,0,0,,0
2202,22020,NONE,IDLE,0,0,0,0,0,0,0,,0
2203,22030,NONE,IDLE,0,0,0,0,0,0,0,,0
2204,22040,NONE,IDLE,0,0,0,0,0,0,0,,0
2205,22050,NONE,IDLE,0,0,0,0,0,0,0,,0
2206,22060,NONE,IDLE,0,0,0,0,0,0,0,,0
2207,22070,NONE,IDLE,0,0,0,0,0,0,0,,0
2208,22080,NONE,IDLE,0,0,0,0,0,0,0,,0
2209,22090,NONE,IDLE,0,0,0,0,0,0,0,,0
2210,22100,NONE,IDLE,0,0,0,0,0,0,0,,0
2211,22110,NONE,IDLE,0,0,0,0,0,0,0,,0
2212,22120,NONE,IDLE,0,0,0,0,0,0,0,,0
2213,22130,NONE,IDLE,0,0,0,0,0,0,0,,0
2214,22140,NONE,IDLE,0,0,0,0,0,0,0,,0
2215,22150,NONE,IDLE,0,0,0,0,0,0,0,,0
2216,22160,NONE,IDLE,0,0,0,0,0,0,0,,0
2217,22170,NONE,IDLE,0,0,0,0,0,0,0,,0
2218,22180,NONE,IDLE,0,0,0,0,0,0,0,,0
2219,22190,NONE,IDLE,0,0,0,0,0,0,0,,0
2220,22200,NONE,IDLE,0,0,0,0,0,0,0,,0
2221,22210,NONE,IDLE,0,0,0,0,0,0,0,,0
2222,22220,NONE,IDLE,0,0,0,0,0,0,0,,0
2223,22230,NONE,IDLE,0,0,0,0,0,0,0,,0
2224,22240,NONE,IDLE,0,0,0,0,0,0,0,,0
2225,22250,NONE,IDLE,0,0,0,0,0,0,0,,0
2226,22260,NONE,IDLE,0,0,0,0,0,0,0,,0
2227,22270,NONE,IDLE,0,0,0,0,0,0,0,,0
2228,22280,NONE,IDLE,0,0,0,0,0,0,0,,0
2229,22290,NONE,IDLE,0,0,0,0,0,0,0,,0
2230,22300,NONE,IDLE,0,0,0,0,0,0,0,,0
2231,22310,NONE,IDLE,0,0,0,0,0,0,0,,0
2232,22320,NONE,IDLE,0,0,0,0,0,0,0,,0
2233,22330,NONE,IDLE,0,0,0,0,0,0,0,,0
2234,22340,NONE,IDLE,0,0,0,0,0,0,0,,0
2235,22350,NONE,IDLE,0,0,0,0,0,0,0,,0
2236,22360,NONE,IDLE,0,0,0,0,0,0,0,,0
2237,22370,NONE,IDLE,0,0,0,0,0,0,0,,0
2238,22380,NONE,IDLE,0,0,0,0,0,0,0,,0
2239,22390,NONE,IDLE,0,0,0,0,0,0,0,,0
2240,22400,NONE,IDLE,0,0,0,0,0,0,0,,0
2241,22410,NONE,IDLE,0,0,0,0,0,0,0,,0
2242,22420,NONE,IDLE,0,0,0,0,0,0,0,,0
2243,22430,NONE,IDLE,0,0,0,0,0,0,0,,0
2244,22440,NONE,IDLE,0,0,0,0,0,0,0,,0
2245,22450,NONE,IDLE,0,0,0,0,0,0,0,,0
2246,22460,NONE,IDLE,0,0,0,0,0,0,0,,0
2247,22470,NONE,IDLE,0,0,0,0,0,0,0,,0
2248,22480,NONE,IDLE,0,0,0,0,0,0,0,,0
2249,22490,NONE,IDLE,0,0,0,0,0,0,0,,0
2250,22500,NONE,IDLE,0,0,0,0,0,0,0,,0
2251,22510,NONE,IDLE,0,0,0,0,0,0,0,,0
2252,22520,NONE,IDLE,0,0,0,0,0,0,0,,0
2253,22530,NONE,IDLE,0,0,0,0,0,0,0,,0
2254,22540,NONE,IDLE,0,0,0,0,0,0,0,,0
2255,22550,NONE,IDLE,0,0,0,0,0,0,0,,0
2256,22560,NONE,IDLE,0,0,0,0,0,0,0,,0
2257,22570,NONE,IDLE,0,0,0,0,0,0,0,,0
2258,22580,NONE,IDLE,0,0,0,0,0,0,0,,0
2259,22590,NONE,IDLE,0,0,0,0,0,0,0,,0
2260,22600,NONE,IDLE,0,0,0,0,0,0,0,,0
2261,22610,NONE,IDLE,0,0,0,0,0,0,0,,0
2262,22620,NONE,IDLE,0,0,0,0,0,0,0,,0
2263,22630,NONE,IDLE,0,0,0,0,0,0,0,,0
2264,22640,NONE,IDLE,0,0,0,0,0,0,0,,0
2265,22650,NONE,IDLE,0,0,0,0,0,0,0,,0
2266,22660,NONE,IDLE,0,0,0,0,0,0,0,,0
2267,22670,NONE,IDLE,0,0,0,0,0,0,0,,0
2268,22680,NONE,IDLE,0,0,0,0,0,0,0,,0
2269,22690,NONE,IDLE,0,0,0,0,0,0,0,,0
2270,22700,NONE,IDLE,0,0,0,0,0,0,0,,0
2271,22710,NONE,IDLE,0,0,0,0,0,0,0,,0
2272,22720,NONE,IDLE,0,0,0,0,0,0,0,,0
2273,22730,NONE,IDLE,0,0,0,0,0,0,0,,0
2274,22740,NONE,IDLE,0,0,0,0,0,0,0,,0
2275,22750,NONE,IDLE,0,0,0,0,0,0,0,,0
2276,22760,NONE,IDLE,0,0,0,0,0,0,0,,0
2277,22770,NONE,IDLE,0,0,0,0,0,0,0,,0
2278,22780,NONE,IDLE,0,0,0,0,0,0,0,,0
2279,22790,NONE,IDLE,0,0,0,0,0,0,0,,0
2280,22800,NONE,IDLE,0,0,0,0,0,0,0,,0
2281,22810,NONE,IDLE,0,0,0,0,0,0,0,,0
2282,22820,NONE,IDLE,0,0,0,0,0,0,0,,0
2283,22830,NONE,IDLE,0,0,0,0,0,0,0,,0
2284,22840,NONE,IDLE,0,0,0,0,0,0,0,,0
2285,22850,NONE,IDLE,0,0,0,0,0,0,0,,0
2286,22860,NONE,IDLE,0,0,0,0,0,0,0,,0
2287,22870,NONE,IDLE,0,0,0,0,0,0,0,,0
2288,22880,NONE,IDLE,0,0,0,0,0,0,0,,0
2289,22890,NONE,IDLE,0,0,0,0,0,0,0,,0
2290,22900,NONE,IDLE,0,0,0,0,0,0,0,,0
2291,22910,NONE,IDLE,0,0,0,0,0,0,0,,0
2292,22920,NONE,IDLE,0,0,0,0,0,0,0,,0
2293,22930,NONE,IDLE,0,0,0,0,0,0,0,,0
2294,22940,NONE,IDLE,0,0,0,0,0,0,0,,0
2295,22950,NONE,IDLE,0,0,0,0,0,0,0,,0
2296,22960,NONE,IDLE,0,0,0,0,0,0,0,,0
2297,22970,NONE,IDLE,0,0,0,0,0,0,0,,0
2298,22980,NONE,IDLE,0,0,0,0,0,0,0,,0
2299,22990,NONE,IDLE,0,0,0,0,0,0,0,,0
2300,23000,NONE,IDLE,0,0,0,0,0,0,0,,0
2301,23010,NONE,IDLE,0,0,0,0,0,0,0,,0
2302,23020,NONE,IDLE,0,0,0,0,0,0,0,,0
2303,23030,NONE,IDLE,0,0,0,0,0,0,0,,0
2304,23040,NONE,IDLE,0,0,0,0,0,0,0,,0
2305,23050,NONE,IDLE,0,0,0,0,0,0,0,,0
2306,23060,NONE,IDLE,0,0,0,0,0,0,0,,0
2307,23070,NONE,IDLE,0,0,0,0,0,0,0,,0
2308,23080,NONE,IDLE,0,0,0,0,0,0,0,,0
2309,23090,NONE,IDLE,0,0,0,0,0,0,0,,0
2310,23100,NONE,IDLE,0,0,0,0,0,0,0,,0
2311,23110,NONE,IDLE,0,0,0,0,0,0,0,,0
2312,23120,NONE,IDLE,0,0,0,0,0,0,0,,0
2313,23130,NONE,IDLE,0,0,0,0,0,0,0,,0
2314,23140,NONE,IDLE,0,0,0,0,0,0,0,,0
2315,23150,NONE,IDLE,0,0,0,0,0,0,0,,0
2316,23160,NONE,IDLE,0,0,0,0,0,0,0,,0
2317,23170,NONE,IDLE,0,0,0,0,0,0,0,,0
2318,23180,NONE,IDLE,0,0,0,0,0,0,0,,0
2319,23190,NONE,IDLE,0,0,0,0,0,0,0,,0
2320,23200,NONE,IDLE,0,0,0,0,0,0,0,,0
2321,23210,NONE,IDLE,0,0,0,0,0,0,0,,0
2322,23220,NONE,IDLE,0,0,0,0,0,0,0,,0
2323,23230,NONE,IDLE,0,0,0,0,0,0,0,,0
2324,23240,NONE,IDLE,0,0,0,0,0,0,0,,0
2325,23250,NONE,IDLE,0,0,0,0,0,0,0,,0
2326,23260,NONE,IDLE,0,0,0,0,0,0,0,,0
2327,23270,NONE,IDLE,0,0,0,0,0,0,0,,0
2328,23280,NONE,IDLE,0,0,0,0,0,0,0,,0
2329,23290,NONE,IDLE,0,0,0,0,0,0,0,,0
2330,23300,NONE,IDLE,0,0,0,0,0,0,0,,0
2331,23310,NONE,IDLE,0,0,0,0,0,0,0,,0
2332,23320,NONE,IDLE,0,0,0,0,0,0,0,,0
2333,23330,NONE,IDLE,0,0,0,0,0,0,0,,0
2334,23340,NONE,IDLE,0,0,0,0,0,0,0,,0
2335,23350,NONE,IDLE,0,0,0,0,0,0,0,,0
2336,23360,NONE,IDLE,0,0,0,0,0,0,0,,0
2337,23370,NONE,IDLE,0,0,0,0,0,0,0,,0
2338,23380,NONE,IDLE,0,0,0,0,0,0,0,,0
2339,23390,NONE,IDLE,0,0,0,0,0,0,0,,0
2340,23400,NONE,IDLE,0,0,0,0,0,0,0,,0
2341,23410,NONE,IDLE,0,0,0,0,0,0,0,,0
2342,23420,NONE,IDLE,0,0,0,0,0,0,0,,0
2343,23430,NONE,IDLE,0,0,0,0,0,0,0,,0
2344,23440,NONE,IDLE,0,0,0,0,0,0,0,,0
2345,23450,NONE,IDLE,0,0,0,0,0,0,0,,0
2346,23460,NONE,IDLE,0,0,0,0,0,0,0,,0
2347,23470,NONE,IDLE,0,0,0,0,0,0,0,,0
2348,23480,NONE,IDLE,0,0,0,0,0,0,0,,0
2349,23490,NONE,IDLE,0,0,0,0,0,0,0,,0
2350,23500,NONE,IDLE,0,0,0,0,0,0,0,,0
2351,23510,NONE,IDLE,0,0,0,0,0,0,0,,0
2352,23520,NONE,IDLE,0,0,0,0,0,0,0,,0
2353,23530,NONE,IDLE,0,0,0,0,0,0,0,,0
2354,23540,NONE,IDLE,0,0,0,0,0,0,0,,0
2355,23550,NONE,IDLE,0,0,0,0,0,0,0,,0
2356,23560,NONE,IDLE,0,0,0,0,0,0,0,,0
2357,23570,NONE,IDLE,0,0,0,0,0,0,0,,0
2358,23580,NONE,IDLE,0,0,0,0,0,0,0,,0
2359,23590,NONE,IDLE,0,0,0,0,0,0,0,,0
2360,23600,NONE,IDLE,0,0,0,0,0,0,0,,0
2361,23610,NONE,IDLE,0,0,0,0,0,0,0,,0
2362,23620,NONE,IDLE,0,0,0,0,0,0,0,,0
2363,23630,NONE,IDLE,0,0,0,0,0,0,0,,0
2364,23640,NONE,IDLE,0,0,0,0,0,0,0,,0
2365,23650,NONE,IDLE,0,0,0,0,0,0,0,,0
2366,23660,NONE,IDLE,0,0,0,0,0,0,0,,0
2367,23670,NONE,IDLE,0,0,0,0,0,0,0,,0
2368,23680,NONE,IDLE,0,0,0,0,0,0,0,,0
2369,23690,NONE,IDLE,0,0,0,0,0,0,0,,0
2370,23700,NONE,IDLE,0,0,0,0,0,0,0,,0
2371,23710,NONE,IDLE,0,0,0,0,0,0,0,,0
2372,23720,NONE,IDLE,0,0,0,0,0,0,0,,0
2373,23730,NONE,IDLE,0,0,0,0,0,0,0,,0
2374,23740,NONE,IDLE,0,0,0,0,0,0,0,,0
2375,23750,NONE,IDLE,0,0,0,0,0,0,0,,0
2376,23760,NONE,IDLE,0,0,0,0,0,0,0,,0
2377,23770,NONE,IDLE,0,0,0,0,0,0,0,,0
2378,23780,NONE,IDLE,0,0,0,0,0,0,0,,0
2379,23790,NONE,IDLE,0,0,0,0,0,0,0,,0
2380,23800,NONE,IDLE,0,0,0,0,0,0,0,,0
2381,23810,NONE,IDLE,0,0,0,0,0,0,0,,0
2382,23820,NONE,IDLE,0,0,0,0,0,0,0,,0
2383,23830,NONE,IDLE,0,0,0,0,0,0,0,,0
2384,23840,NONE,IDLE,0,0,0,0,0,0,0,,0
2385,23850,NONE,IDLE,0,0,0,0,0,0,0,,0
2386,23860,NONE,IDLE,0,0,0,0,0,0,0,,0
2387,23870,NONE,IDLE,0,0,0,0,0,0,0,,0
2388,23880,NONE,IDLE,0,0,0,0,0,0,0,,0
2389,23890,NONE,IDLE,0,0,0,0,0,0,0,,0
2390,23900,NONE,IDLE,0,0,0,0,0,0,0,,0
2391,23910,NONE,IDLE,0,0,0,0,0,0,0,,0
2392,23920,NONE,IDLE,0,0,0,0,0,0,0,,0
2393,23930,NONE,IDLE,0,0,0,0,0,0,0,,0
2394,23940,NONE,IDLE,0,0,0,0,0,0,0,,0
2395,23950,NONE,IDLE,0,0,0,0,0,0,0,,0
2396,23960,NONE,IDLE,0,0,0,0,0,0,0,,0
2397,23970,NONE,IDLE,0,0,0,0,0,0,0,,0
2398,23980,NONE,IDLE,0,0,0,0,0,0,0,,0
2399,23990,NONE,IDLE,0,0,0,0,0,0,0,,0
2400,24000,NONE,IDLE,0,0,0,0,0,0,0,,0
2401,24010,NONE,IDLE,0,0,0,0,0,0,0,,0
2402,24020,NONE,IDLE,0,0,0,0,0,0,0,,0
2403,24030,NONE,IDLE,0,0,0,0,0,0,0,,0
2404,24040,NONE,IDLE,0,0,0,0,0,0,0,,0
2405,24050,NONE,IDLE,0,0,0,0,0,0,0,,0
2406,24060,NONE,IDLE,0,0,0,0,0,0,0,,0
2407,24070,NONE,IDLE,0,0,0,0,0,0,0,,0
2408,24080,NONE,IDLE,0,0,0,0,0,0,0,,0
2409,24090,NONE,IDLE,0,0,0,0,0,0,0,,0
2410,24100,NONE,IDLE,0,0,0,0,0,0,0,,0
2411,24110,NONE,IDLE,0,0,0,0,0,0,0,,0
2412,24120,NONE,IDLE,0,0,0,0,0,0,0,,0
2413,24130,NONE,IDLE,0,0,0,0,0,0,0,,0
2414,24140,NONE,IDLE,0,0,0,0,0,0,0,,0
2415,24150,NONE,IDLE,0,0,0,0,0,0,0,,0
2416,24160,NONE,IDLE,0,0,0,0,0,0,0,,0
2417,24170,NONE,IDLE,0,0,0,0,0,0,0,,0
2418,24180,NONE,IDLE,0,0,0,0,0,0,0,,0
2419,24190,NONE,IDLE,0,0,0,0,0,0,0,,0
2420,24200,NONE,IDLE,0,0,0,0,0,0,0,,0
2421,24210,NONE,IDLE,0,0,0,0,0,0,0,,0
2422,24220,NONE,IDLE,0,0,0,0,0,0,0,,0
2423,24230,NONE,IDLE,0,0,0,0,0,0,0,,0
2424,24240,NONE,IDLE,0,0,0,0,0,0,0,,0
2425,24250,NONE,IDLE,0,0,0,0,0,0,0,,0
2426,24260,NONE,IDLE,0,0,0,0,0,0,0,,0
2427,24270,NONE,IDLE,0,0,0,0,0,0,0,,0
2428,24280,NONE,IDLE,0,0,0,0,0,0,0,,0
2429,24290,NONE,IDLE,0,0,0,0,0,0,0,,0
2430,24300,NONE,IDLE,0,0,0,0,0,0,0,,0
2431,24310,NONE,IDLE,0,0,0,0,0,0,0,,0
2432,24320,NONE,IDLE,0,0,0,0,0,0,0,,0
2433,24330,NONE,IDLE,0,0,0,0,0,0,0,,0
2434,24340,NONE,IDLE,0,0,0,0,0,0,0,,0
2435,24350,NONE,IDLE,0,0,0,0,0,0,0,,0
2436,24360,NONE,IDLE,0,0,0,0,0,0,0,,0
2437,24370,NONE,IDLE,0,0,0,0,0,0,0,,0
2438,24380,NONE,IDLE,0,0,0,0,0,0,0,,0
2439,24390,NONE,IDLE,0,0,0,0,0,0,0,,0
2440,24400,NONE,IDLE,0,0,0,0,0,0,0,,0
2441,24410,NONE,IDLE,0,0,0,0,0,0,0,,0
2442,24420,NONE,IDLE,0,0,0,0,0,0,0,,0
2443,24430,NONE,IDLE,0,0,0,0,0,0,0,,0
2444,24440,NONE,IDLE,0,0,0,0,0,0,0,,0
2445,24450,NONE,IDLE,0,0,0,0,0,0,0,,0
2446,24460,NONE,IDLE,0,0,0,0,0,0,0,,0
2447,24470,NONE,IDLE,0,0,0,0,0,0,0,,0
2448,24480,NONE,IDLE,0,0,0,0,0,0,0,,0
2449,24490,NONE,IDLE,0,0,0,0,0,0,0,,0
2450,24500,NONE,IDLE,0,0,0,0,0,0,0,,0
2451,24510,NONE,IDLE,0,0,0,0,0,0,0,,0
2452,24520,NONE,IDLE,0,0,0,0,0,0,0,,0
2453,24530,NONE,IDLE,0,0,0,0,0,0,0,,0
2454,24540,NONE,IDLE,0,0,0,0,0,0,0,,0
2455,24550,NONE,IDLE,0,0,0,0,0,0,0,,0
2456,24560,NONE,IDLE,0,0,0,0,0,0,0,,0
2457,24570,NONE,IDLE,0,0,0,0,0,0,0,,0
2458,24580,NONE,IDLE,0,0,0,0,0,0,0,,0
2459,24590,NONE,IDLE,0,0,0,0,0,0,0,,0
2460,24600,NONE,IDLE,0,0,0,0,0,0,0,,0
2461,24610,NONE,IDLE,0,0,0,0,0,0,0,,0
2462,24620,NONE,IDLE,0,0,0,0,0,0,0,,0
2463,24630,NONE,IDLE,0,0,0,0,0,0,0,,0
2464,24640,NONE,IDLE,0,0,0,0,0,0,0,,0
2465,24650,NONE,IDLE,0,0,0,0,0,0,0,,0
2466,24660,NONE,IDLE,0,0,0,0,0,0,0,,0
2467,24670,NONE,IDLE,0,0,0,0,0,0,0,,0
2468,24680,NONE,IDLE,0,0,0,0,0,0,0,,0
2469,24690,NONE,IDLE,0,0,0,0,0,0,0,,0
2470,24700,NONE,IDLE,0,0,0,0,0,0,0,,0
2471,24710,NONE,IDLE,0,0,0,0,0,0,0,,0
2472,24720,NONE,IDLE,0,0,0,0,0,0,0,,0
2473,24730,NONE,IDLE,0,0,0,0,0,0,0,,0
2474,24740,NONE,IDLE,0,0,0,0,0,0,0,,0
2475,24750,NONE,IDLE,0,0,0,0,0,0,0,,0
2476,24760,NONE,IDLE,0,0,0,0,0,0,0,,0
2477,24770,NONE,IDLE,0,0,0,0,0,0,0,,0
2478,24780,NONE,IDLE,0,0,0,0,0,0,0,,0
2479,24790,NONE,IDLE,0,0,0,0,0,0,0,,0
2480,24800,NONE,IDLE,0,0,0,0,0,0,0,,0
2481,24810,NONE,IDLE,0,0,0,0,0,0,0,,0
2482,24820,NONE,IDLE,0,0,0,0,0,0,0,,0
2483,24830,NONE,IDLE,0,0,0,0,0,0,0,,0
2484,24840,NONE,IDLE,0,0,0,0,0,0,0,,0
2485,24850,NONE,IDLE,0,0,0,0,0,0,0,,0
2486,24860,NONE,IDLE,0,0,0,0,0,0,0,,0
2487,24870,NONE,IDLE,0,0,0,0,0,0,0,,0
2488,24880,NONE,IDLE,0,0,0,0,0,0,0,,0
2489,24890,NONE,IDLE,0,0,0,0,0,0,0,,0
2490,24900,NONE,IDLE,0,0,0,0,0,0,0,,0
2491,24910,NONE,IDLE,0,0,0,0,0,0,0,,0
2492,24920,NONE,IDLE,0,0,0,0,0,0,0,,0
2493,24930,NONE,IDLE,0,0,0,0,0,0,0,,0
2494,24940,NONE,IDLE,0,0,0,0,0,0,0,,0
2495,24950,NONE,IDLE,0,0,0,0,0,0,0,,0
2496,24960,NONE,IDLE,0,0,0,0,0,0,0,,0
2497,24970,NONE,IDLE,0,0,0,0,0,0,0,,0
2498,24980,NONE,IDLE,0,0,0,0,0,0,0,,0
2499,24990,NONE,IDLE,0,0,0,0,0,0,0,,0
2500,25000,NONE,IDLE,0,0,0,0,0,0,0,,0
2501,25010,NONE,IDLE,0,0,0,0,0,0,0,,0
2502,25020,NONE,IDLE,0,0,0,0,0,0,0,,0
2503,25030,NONE,IDLE,0,0,0,0,0,0,0,,0
2504,25040,NONE,IDLE,0,0,0,0,0,0,0,,0
2505,25050,NONE,IDLE,0,0,0,0,0,0,0,,0
2506,25060,NONE,IDLE,0,0,0,0,0,0,0,,0
2507,25070,NONE,IDLE,0,0,0,0,0,0,0,,0
2508,25080,NONE,IDLE,0,0,0,0,0,0,0,,0
2509,25090,NONE,IDLE,0,0,0,0,0,0,0,,0
2510,25100,NONE,IDLE,0,0,0,0,0,0,0,,0
2511,25110,NONE,IDLE,0,0,0,0,0,0,0,,0
2512,25120,NONE,IDLE,0,0,0,0,0,0,0,,0
2513,25130,NONE,IDLE,0,0,0,0,0,0,0,,0
2514,25140,NONE,IDLE,0,0,0,0,0,0,0,,0
2515,25150,NONE,IDLE,0,0,0,0,0,0,0,,0
2516,25160,NONE,IDLE,0,0,0,0,0,0,0,,0
2517,25170,NONE,IDLE,0,0,0,0,0,0,0,,0
2518,25180,NONE,IDLE,0,0,0,0,0,0,0,,0
2519,25190,NONE,IDLE,0,0,0,0,0,0,0,,0
2520,25200,NONE,IDLE,0,0,0,0,0,0,0,,0
2521,25210,NONE,IDLE,0,0,0,0,0,0,0,,0
2522,25220,NONE,IDLE,0,0,0,0,0,0,0,,0
2523,25230,NONE,IDLE,0,0,0,0,0,0,0,,0
2524,25240,NONE,IDLE,0,0,0,0,0,0,0,,0
2525,25250,NONE,IDLE,0,0,0,0,0,0,0,,0
2526,25260,NONE,IDLE,0,0,0,0,0,0,0,,0
2527,25270,NONE,IDLE,0,0,0,0,0,0,0,,0
2528,25280,NONE,IDLE,0,0,0,0,0,0,0,,0
2529,25290,NONE,IDLE,0,0,0,0,0,0,0,,0
2530,25300,NONE,IDLE,0,0,0,0,0,0,0,,0
2531,25310,NONE,IDLE,0,0,0,0,0,0,0,,0
2532,25320,NONE,IDLE,0,0,0,0,0,0,0,,0
2533,25330,NONE,IDLE,0,0,0,0,0,0,0,,0
2534,25340,NONE,IDLE,0,0,0,0,0,0,0,,0
2535,25350,NONE,IDLE,0,0,0,0,0,0,0,,0
2536,25360,NONE,IDLE,0,0,0,0,0,0,0,,0
2537,25370,NONE,IDLE,0,0,0,0,0,0,0,,0
2538,25380,NONE,IDLE,0,0,0,0,0,0,0,,0
2539,25390,NONE,IDLE,0,0,0,0,0,0,0,,0
2540,25400,NONE,IDLE,0,0,0,0,0,0,0,,0
2541,25410,NONE,IDLE,0,0,0,0,0,0,0,,0
2542,25420,NONE,IDLE,0,0,0,0,0,0,0,,0
2543,25430,NONE,IDLE,0,0,0,0,0,0,0,,0
2544,25440,NONE,IDLE,0,0,0,0,0,0,0,,0
2545,25450,NONE,IDLE,0,0,0,0,0,0,0,,0
2546,25460,NONE,IDLE,0,0,0,0,0,0,0,,0
2547,25470,NONE,IDLE,0,0,0,0,0,0,0,,0
2548,25480,NONE,IDLE,0,0,0,0,0,0,0,,0
2549,25490,NONE,IDLE,0,0,0,0,0,0,0,,0
2550,25500,NONE,IDLE,0,0,0,0,0,0,0,,0
2551,25510,NONE,IDLE,0,0,0,0,0,0,0,,0
2552,25520,NONE,IDLE,0,0,0,0,0,0,0,,0
2553,25530,NONE,IDLE,0,0,0,0,0,0,0,,0
2554,25540,NONE,IDLE,0,0,0,0,0,0,0,,0
2555,25550,NONE,IDLE,0,0,0,0,0,0,0,,0
2556,25560,NONE,IDLE,0,0,0,0,0,0,0,,0
2557,25570,NONE,IDLE,0,0,0,0,0,0,0,,0
2558,25580,NONE,IDLE,0,0,0,0,0,0,0,,0
2559,25590,NONE,IDLE,0,0,0,0,0,0,0,,0
2560,25600,NONE,IDLE,0,0,0,0,0,0,0,,0
2561,25610,NONE,IDLE,0,0,0,0,0,0,0,,0
2562,25620,NONE,IDLE,0,0,0,0,0,0,0,,0
2563,25630,NONE,IDLE,0,0,0,0,0,0,0,,0
2564,25640,NONE,IDLE,0,0,0,0,0,0,0,,0
2565,25650,NONE,IDLE,0,0,0,0,0,0,0,,0
2566,25660,NONE,IDLE,0,0,0,0,0,0,0,,0
2567,25670,NONE,IDLE,0,0,0,0,0,0,0,,0
2568,25680,NONE,IDLE,0,0,0,0,0,0,0,,0
2569,25690,NONE,IDLE,0,0,0,0,0,0,0,,0
2570,25700,NONE,IDLE,0,0,0,0,0,0,0,,0
2571,25710,NONE,IDLE,0,0,0,0,0,0,0,,0
2572,25720,NONE,IDLE,0,0,0,0,0,0,0,,0
2573,25730,NONE,IDLE,0,0,0,0,0,0,0,,0
2574,25740,NONE,IDLE,0,0,0,0,0,0,0,,0
2575,25750,NONE,IDLE,0,0,0,0,0,0,0,,0
2576,25760,NONE,IDLE,0,0,0,0,0,0,0,,0
2577,25770,NONE,IDLE,0,0,0,0,0,0,0,,0
2578,25780,NONE,IDLE,0,0,0,0,0,0,0,,0
2579,25790,NONE,IDLE,0,0,0,0,0,0,0,,0
2580,25800,NONE,IDLE,0,0,0,0,0,0,0,,0
2581,25810,NONE,IDLE,0,0,0,0,0,0,0,,0
2582,25820,NONE,IDLE,0,0,0,0,0,0,0,,0
2583,25830,NONE,IDLE,0,0,0,0,0,0,0,,0
2584,25840,NONE,IDLE,0,0,0,0,0,0,0,,0
2585,25850,NONE,IDLE,0,0,0,0,0,0,0,,0
2586,25860,NONE,IDLE,0,0,0,0,0,0,0,,0
2587,25870,NONE,IDLE,0,0,0,0,0,0,0,,0
2588,25880,NONE,IDLE,0,0,0,0,0,0,0,,0
2589,25890,NONE,IDLE,0,0,0,0,0,0,0,,0
2590,25900,NONE,IDLE,0,0,0,0,0,0,0,,0
2591,25910,NONE,IDLE,0,0,0,0,0,0,0,,0
2592,25920,NONE,IDLE,0,0,0,0,0,0,0,,0
2593,25930,NONE,IDLE,0,0,0,0,0,0,0,,0
2594,25940,NONE,IDLE,0,0,0,0,0,0,0,,0
2595,25950,NONE,IDLE,0,0,0,0,0,0,0,,0
2596,25960,NONE,IDLE,0,0,0,0,0,0,0,,0
2597,25970,NONE,IDLE,0,0,0,0,0,0,0,,0
2598,25980,NONE,IDLE,0,0,0,0,0,0,0,,0
2599,25990,NONE,IDLE,0,0,0,0,0,0,0,,0
2600,26000,NONE,IDLE,0,0,0,0,0,0,0,,0
2601,26010,NONE,IDLE,0,0,0,0,0,0,0,,0
2602,26020,NONE,IDLE,0,0,0,0,0,0,0,,0
2603,26030,NONE,IDLE,0,0,0,0,0,0,0,,0
2604,26040,NONE,IDLE,0,0,0,0,0,0,0,,0
2605,26050,NONE,IDLE,0,0,0,0,0,0,0,,0
2606,26060,NONE,IDLE,0,0,0,0,0,0,0,,0
2607,26070,NONE,IDLE,0,0,0,0,0,0,0,,0
2608,26080,NONE,IDLE,0,0,0,0,0,0,0,,0
2609,26090,NONE,IDLE,0,0,0,0,0,0,0,,0
2610,26100,NONE,IDLE,0,0,0,0,0,0,0,,0
2611,26110,NONE,IDLE,0,0,0,0,0,0,0,,0
2612,26120,NONE,IDLE,0,0,0,0,0,0,0,,0
2613,26130,NONE,IDLE,0,0,0,0,0,0,0,,0
2614,26140,NONE,IDLE,0,0,0,0,0,0,0,,0
2615,26150,NONE,IDLE,0,0,0,0,0,0,0,,0
2616,26160,NONE,IDLE,0,0,0,0,0,0,0,,0
2617,26170,NONE,IDLE,0,0,0,0,0,0,0,,0
2618,26180,NONE,IDLE,0,0,0,0,0,0,0,,0
2619,26190,NONE,IDLE,0,0,0,0,0,0,0,,0
2620,26200,NONE,IDLE,0,0,0,0,0,0,0,,0
2621,26210,NONE,IDLE,0,0,0,0,0,0,0,,0
2622,26220,NONE,IDLE,0,0,0,0,0,0,0,,0
2623,26230,NONE,IDLE,0,0,0,0,0,0,0,,0
2624,26240,NONE,IDLE,0,0,0,0,0,0,0,,0
2625,26250,NONE,IDLE,0,0,0,0,0,0,0,,0
2626,26260,NONE,IDLE,0,0,0,0,0,0,0,,0
2627,26270,NONE,IDLE,0,0,0,0,0,0,0,,0
2628,26280,NONE,IDLE,0,0,0,0,0,0,0,,0
2629,26290,NONE,IDLE,0,0,0,0,0,0,0,,0
2630,26300,NONE,IDLE,0,0,0,0,0,0,0,,0
2631,26310,NONE,IDLE,0,0,0,0,0,0,0,,0
2632,26320,NONE,IDLE,0,0,0,0,0,0,0,,0
